result_id,date,component,dataset_or_corpus,status,decision,decision_class,summary_path,summary_present,machine_record_path,machine_record_present,all_linked_evidence_paths,reproduction,registry_line
academic-factual-qa-open-10000-reference-aggregate-007,2026-08-31,Evaluation dataset / question-stratified reference construction,500 development cases / 134 public source clusters / frozen paired 100-case control,"Completed Keep for development construction: 400 accepted answerable plus 100 deterministic boundary cases; exact course/position balance; zero duplicates, provider calls, private data, or final access",Use once for program 008 actual-product development; retain source clusters as the uncertainty unit and disclose post-hoc candidate reuse,keep,research/05_evaluation/academic-factual-qa-open-10000-reference-aggregate-007-results.md,True,research/05_evaluation/records/academic-factual-qa-open-10000-reference-aggregate-007.json,True,research/05_evaluation/academic-factual-qa-open-10000-reference-aggregate-007-results.md;research/05_evaluation/records/academic-factual-qa-open-10000-reference-aggregate-007.json,`npm run verify:academic-factual-qa-reference-aggregate-007`; built from immutable accepted candidate-level evidence in attempts 003–006,131
academic-factual-qa-open-10000-reference-question-validation-006,2026-08-31,Reference-question construction / provider-resilient blind review,"160 public source clusters / 1,920 answerable candidates / 160 deterministic boundaries","Completed Refine: 106/107 calls completed; 1,028 candidates passed; 449/640 answerable targets covered; only 71 complete clusters and 315/500 quota-selected cases; USD 3.19243675",Revoke attempt 006; preserve complete-cluster failure and move once to a question-stratified development package without changing accepted votes,refine,research/05_evaluation/academic-factual-qa-open-10000-reference-question-validation-006-results.md,True,research/05_evaluation/records/academic-factual-qa-open-10000-reference-question-validation-006.json,True,research/05_evaluation/academic-factual-qa-open-10000-reference-question-validation-006-results.md;research/05_evaluation/records/academic-factual-qa-open-10000-reference-question-validation-006.json,Revision `59bfa85`; ignored result/ledger hashes retained; no product or final access,132
course-digital-twin-evaluation-program-001-invalid,2026-08-30,Finite evaluation program / retrieval-index materialization,Untouched 300-case retrieval decision planned; no case reached retrieval or scoring,"Invalid execution: attempt 001 stalled on Apple MPS; the sole CPU/float16 correction then exceeded the practical memory envelope in the first long-context batch; zero provider calls, tokens, cost, or scored cases","Refine the retrieval materialization harness in a new prospectively frozen successor; revoke authority and draw no factual, visual, professor-profile, or T0/T1 quality conclusion",invalid,research/05_evaluation/course-digital-twin-evaluation-program-001-invalid-results.md,True,research/05_evaluation/records/course-digital-twin-evaluation-program-001-invalid.json,True,research/05_evaluation/course-digital-twin-evaluation-program-001-invalid-results.md;research/05_evaluation/records/course-digital-twin-evaluation-program-001-invalid.json,Attempt revisions `c9213ea` and `164e934`; ignored atomic ledgers preserved; global second-invalid hard stop applied,133
course-digital-twin-evaluation-program-001-build,2026-08-30,"Finite evaluation control plane, hierarchical retrieval successor, actual-product factual evaluation, and supplementary diagnostics","500 public development cases / 2,000 pinned final source clusters / 10,000 final target cases / 30 public visual clusters / synthetic profile and tutoring trajectories","Build passes: nine-stage finite manifest, six terminal simulations, 1,235 Python and 47 frontend tests, 104/104 freeze coverage, 711/711 audit, USD 44.60 projected p99 under USD 50, zero provider calls","Go Deeper to one exact program-level authorization; preserve local R1, advance passing stages automatically, allow one harness-only correction per stage, and never tune against a valid result",go-deeper,research/05_evaluation/course-digital-twin-evaluation-program-001-build-results.md,True,research/05_evaluation/records/course-digital-twin-evaluation-program-001-build.json,True,research/05_evaluation/course-digital-twin-evaluation-program-001-build-results.md;research/05_evaluation/records/course-digital-twin-evaluation-program-001-build.json,Revision `f267fb0`; `npm run verify:finite-evaluation-program`; six `--simulate` scenarios; `npm run check`; provider and paid authority false,134
autonomous-tutoring-r1-confirmation-002,2026-08-29,Local R1 T0/T1 conversation orchestration,50 isolated synthetic trajectories / 200 turns per condition / deterministic generator and real conservative evidence gate,"Completed Keep: all transition, action, citation, support, state, persistence, restart, duplicate, and forced-fallback gates passed; zero provider calls/cost","Keep T1 for the hash-bound local R1 and retain T0 as one-setting rollback; make no LLM-quality, professor-fidelity, learning-outcome, or hosted-production claim",keep,research/05_evaluation/autonomous-tutoring-r1-confirmation-002-results.md,True,research/05_evaluation/records/autonomous-tutoring-r1-confirmation-002.json,True,research/05_evaluation/autonomous-tutoring-r1-confirmation-002-results.md;research/05_evaluation/records/autonomous-tutoring-r1-confirmation-002.json,Clean revision `fafe1ea`; exact profile hash `1b3257e...`; one-time network-free authorization revoked,135
governed-full-autonomy-v2-1-product-freeze-001,2026-08-31,Governed autonomous tutoring V2.1 development candidate,500 fresh routing cases plus one synthetic learner over seven simulated days / deterministic planner and wording / zero provider calls,"Passed: routing 500/500; seven finite jobs; three cited deliveries then four frequency-limited no-actions; restart, reply linkage, consent termination, and backup/restore consistent; zero duplicate or citation defects","Go Deeper with V2.1 as a prospective candidate only; retain T1-v1/T0 control and rollback; no release, fidelity, usability, learning, or natural-LLM claim",no-release,research/05_evaluation/governed-full-autonomy-v2-1-product-freeze-001-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-product-freeze-001.json,True,research/05_evaluation/governed-full-autonomy-v2-1-product-freeze-001-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-product-freeze-001.json,Base `cfd38fe` plus disclosed candidate working tree; Program 011 final set unopened,136
academic-factual-qa-open-10000-development-product-checkpoint-007-build,2026-08-29,Finite extractive-boundary T0 product readiness,Unchanged mixed-wording 500 candidate / fixed 100 any-hit control / explicit public-gold pairings / no provider calls,"Build passes: pairing, strict output schema, literal contiguous-quote release validation, five finite simulations, 88 focused tests, and zero model/final access","Go Deeper to one separately authorized checkpoint-007 execution; no further method successor is permitted and sealed 10,000 remains closed",go-deeper,research/05_evaluation/academic-factual-qa-open-10000-development-product-checkpoint-007-build-results.md,True,research/05_evaluation/records/academic-factual-qa-open-10000-development-product-checkpoint-007-build.json,True,research/05_evaluation/academic-factual-qa-open-10000-development-product-checkpoint-007-build-results.md;research/05_evaluation/records/academic-factual-qa-open-10000-development-product-checkpoint-007-build.json,Implementation `46dcf07`; direct OpenAI remains unauthorized; known development benchmark,137
ingestion-v1-clean,2026-07-14,Parser and chunker,Five-source synthetic ingestion corpus,Completed,Keep parser; refine chunk settings,keep,research/05_evaluation/ingestion-v1-results.md,True,,False,research/05_evaluation/ingestion-v1-results.md,`npm run verify:ingestion`,138
retrieval-v1-clean,2026-07-15,Retriever,`retrieval-v1` / `synthetic-browser-security-v1`,Completed,Keep BM25 v1,keep,research/05_evaluation/retrieval-v1-results.md,True,research/05_evaluation/records/retrieval-v1.json,True,research/05_evaluation/retrieval-v1-results.md;research/05_evaluation/records/retrieval-v1.json,`npm run verify:retrieval`,139
retrieval-v2-clean,2026-07-15,Retriever,`retrieval-v2-test` / `synthetic-web-security-v2`,Inconclusive,Refine; no replacement,refine,research/05_evaluation/retrieval-v2-results.md,True,research/05_evaluation/records/retrieval-v2.json,True,research/05_evaluation/retrieval-v2-results.md;research/05_evaluation/records/retrieval-v2.json,`npm run benchmark:retrieval`,140
generation-v1-preflight-clean,2026-07-15,"Generator, prompt, policy enforcement, citation validation",`generation-v1` / `synthetic-browser-security-v1`,Completed,Go deeper; freeze deterministic control without selection,go-deeper,research/05_evaluation/generation-v1-preflight-results.md,True,,False,research/05_evaluation/generation-v1-preflight-results.md,`npm run verify:generation`,141
